0.0002785081327527984	248.92872532592318	2644.302755531956	9.742282627334879e-5	0.0001418182876166154
0.00047662761084573817	1970.0911324845895	1304.854046878472	0.00013228371533774745	0.0002185711263789327
0.0009202633962783727	3196.251475915504	1001.5025986799458	0.00018788321790492654	0.00038069566696771046
0.002112758472891597	6834.8756344590665	735.8578499951388	0.0006698523247851576	0.0017296308409131
0.007986390185155652	20028.807453540154	765.0564740624235	0.0024100846252400948	0.006497292781372328
0.012435748941442042	23038.86291255816	719.4854471689332	0.0032564584077827323	0.00892931857858187
0.017655889415993244	24327.231899744093	367.5988679299325	0.004281591627809571	0.011102093831901855
0.026243522221950928	21285.94122592114	205.59450972894737	0.004388991440177019	0.013622631676662849
0.03613746066104165	16564.446791692964	138.44198641236002	0.005256909786031436	0.030032136211824698
0.06583739836155929	10081.922895609325	73.6148986893802	0.01900578100567097	0.030907027925588297
0.07400419971914153	9102.315651666275	54.66047482195898	0.016481079535570244	0.030834300237336507
0.08690244233435813	7033.931572749942	29.32562046457404	0.017877174786641657	0.03083871246273196
0.09791784405247703	5559.22343810523	19.95447845309284	0.009176575339279342	0.03350900374352235
0.12659894842891328	4195.391692520878	16.378025207430667	0.021917548807312743	0.033511033841113855
0.14365120047230187	3387.1448698845447	15.266087660656067	0.016287890406049034	0.03265286789394475
0.16508078280514932	2572.9135922015275	17.022041124423378	0.013554364052033127	0.033741362623676496
0.18350418598968113	2154.0807306810784	22.01079468140679	0.02141118380990593	0.033450133546994096
0.22250217256970695	1561.364429537585	41.61084386598731	0.02212132199113972	0.03261172648458402
